Timestamp,Request Filename,Response Filename,Response Time (s)
2025-04-04_18-14-37,CONNECTIVITY_425-425/request_2025-04-04_18-14-37.json,CONNECTIVITY_425-425/response_2025-04-04_18-14-37.json,0.6430296897888184
2025-04-04_18-14-37,CONNECTIVITY_425-425/request_2025-04-04_18-14-37.json,CONNECTIVITY_425-425/response_2025-04-04_18-14-37.json,0.6491570472717285
2025-04-04_18-14-38,CONNECTIVITY_425-425/request_2025-04-04_18-14-38.json,CONNECTIVITY_425-425/response_2025-04-04_18-14-38.json,0.6427474021911621
2025-04-04_18-14-39,CONNECTIVITY_425-425/request_2025-04-04_18-14-39.json,CONNECTIVITY_425-425/response_2025-04-04_18-14-39.json,0.65505051612854
2025-04-04_18-14-39,CONNECTIVITY_425-425/request_2025-04-04_18-14-39.json,CONNECTIVITY_425-425/response_2025-04-04_18-14-39.json,0.6515963077545166
2025-04-04_18-14-40,CONNECTIVITY_425-425/request_2025-04-04_18-14-40.json,CONNECTIVITY_425-425/response_2025-04-04_18-14-40.json,0.6395435333251953
2025-04-04_18-14-41,CONNECTIVITY_425-425/request_2025-04-04_18-14-41.json,CONNECTIVITY_425-425/response_2025-04-04_18-14-41.json,0.6590704917907715
2025-04-04_18-14-42,CONNECTIVITY_425-425/request_2025-04-04_18-14-42.json,CONNECTIVITY_425-425/response_2025-04-04_18-14-42.json,0.6472902297973633
2025-04-04_18-14-42,CONNECTIVITY_425-425/request_2025-04-04_18-14-42.json,CONNECTIVITY_425-425/response_2025-04-04_18-14-42.json,0.6402716636657715
2025-04-04_18-14-43,CONNECTIVITY_425-425/request_2025-04-04_18-14-43.json,CONNECTIVITY_425-425/response_2025-04-04_18-14-43.json,0.6584463119506836
2025-04-04_18-14-44,CONNECTIVITY_425-425/request_2025-04-04_18-14-44.json,CONNECTIVITY_425-425/response_2025-04-04_18-14-44.json,0.6439547538757324
2025-04-04_18-14-44,CONNECTIVITY_425-425/request_2025-04-04_18-14-44.json,CONNECTIVITY_425-425/response_2025-04-04_18-14-44.json,0.6373035907745361
